SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
532662,HT MEDIA    ,B ,Q,21.15,21.4,20.7,21.05,21.05,21.05,421,11550,242818.0,,2021-05-05
532663,SASKEN      ,A ,Q,896.65,923.0,895.55,905.3,904.15,901.65,273,1661,1508607.0,,2021-05-05
532666,FCS SOFTWARE,B ,Q,0.68,0.7,0.65,0.68,0.68,0.67,476,1456441,970556.0,,2021-05-05
532667,SUZLONENERGY,A ,Q,5.15,5.16,5.03,5.07,5.07,5.07,3710,5052189,25647283.0,,2021-05-05
532668,AURIONPRO SO,B ,Q,163.25,169.4,161.0,161.7,162.65,163.25,613,11073,1824310.0,,2021-05-05
532670,RENUKA SUGAR,B ,Q,12.1,12.76,12.03,12.03,12.03,12.66,2371,3215493,39726174.0,,2021-05-05
532673,KM SUGARMILL,B ,Q,16.55,19.25,16.55,18.45,18.45,17.9,1777,459337,8457807.0,,2021-05-05
532674,BANNARI AMMA,B ,Q,65.3,67.65,62.75,63.5,64.0,64.0,156,13521,874688.0,,2021-05-05
532678,BOMBAY RAYON,B ,Q,7.55,7.55,7.19,7.28,7.26,7.26,81,15079,110515.0,,2021-05-05
532679,SORILINFRA  ,B ,Q,126.2,126.2,120.45,122.1,122.65,123.7,234,4546,556612.0,,2021-05-05
532683,AIAENGINEER ,A ,Q,1877.7,1885.8,1856.35,1874.6,1880.9,1871.8,222,912,1709604.0,,2021-05-05
532684,EVEREST KANT,B ,Q,116.1,117.4,113.8,113.8,113.8,119.75,1912,234563,26915577.0,,2021-05-05
532686,KERNEX MICRO,T ,Q,42.65,42.65,41.05,41.05,41.05,43.2,11,204,8382.0,,2021-05-05
532687,REPRO INDIA ,B ,Q,339.05,347.0,336.0,344.35,343.8,341.05,193,1357,462992.0,,2021-05-05
532689,PVR LTD     ,A ,Q,1133.0,1133.0,1092.05,1111.45,1111.45,1112.1,1586,30575,33756730.0,,2021-05-05
532692,RADHA MADHAV,T ,Q,2.24,2.24,2.12,2.12,2.12,2.23,35,15256,32683.0,,2021-05-05
532693,PUNJ LLOYD  ,Z ,Q,1.35,1.38,1.32,1.34,1.33,1.35,70,65000,88087.0,,2021-05-05
532694,BARTRONICSIN,Z ,Q,2.21,2.29,2.2,2.29,2.29,2.26,20,2764,6130.0,,2021-05-05
532695,CELEBRITYFAS,B ,Q,5.4,5.75,5.37,5.44,5.55,5.56,24,951,5177.0,,2021-05-05
532696,EDUCOMP SOLN,Z ,Q,2.71,2.78,2.71,2.78,2.78,2.65,46,35563,98351.0,,2021-05-05
532698,NITINSPINNER,B ,Q,92.1,100.5,91.0,96.55,97.5,92.1,1469,101829,9834182.0,,2021-05-05
532699,ROYALORCH   ,B ,Q,62.0,62.25,61.0,61.2,61.15,61.45,143,578,35529.0,,2021-05-05
532700,ENT NETWORK ,B ,Q,145.85,148.2,143.55,147.6,147.6,146.4,158,5144,747200.0,,2021-05-05
532701,CELLA       ,Z ,Q,6.09,6.09,5.66,5.66,5.66,5.95,12,5740,32909.0,,2021-05-05
532702,GUJ PETRONET,A ,Q,267.7,273.25,267.45,271.3,272.0,265.2,619,43615,11809784.0,,2021-05-05
532705,JAGRAN PRAK ,A ,Q,56.55,57.7,55.65,56.65,56.75,56.35,245,34063,1920986.0,,2021-05-05
532706,INOX LEISURE,A ,Q,265.5,269.3,265.5,268.65,268.05,267.25,235,8211,2194224.0,,2021-05-05
532707,DYNEMIC PRO ,B ,Q,496.9,508.45,492.05,502.7,507.0,491.1,365,3892,1947336.0,,2021-05-05
532710,SADBHAV ENGG,A ,Q,62.85,63.1,62.2,62.8,62.8,62.45,803,31398,1967581.0,,2021-05-05
532712,REL COM LTD ,B ,Q,1.65,1.66,1.61,1.63,1.63,1.67,3022,8545472,13894510.0,,2021-05-05
532713,SAKUMA EXPO ,B ,Q,5.25,5.39,5.22,5.27,5.27,5.22,124,76974,409594.0,,2021-05-05
532714,KEC INTERN  ,A ,Q,392.75,393.05,380.3,385.8,388.0,392.6,5821,38761,14926025.0,,2021-05-05
532716,GILLA ARBUT ,B ,Q,42.9,42.9,39.35,40.0,40.0,41.0,20,3588,143464.0,,2021-05-05
532717,INDOTECHTR  ,B ,Q,94.95,100.0,93.55,97.2,97.2,93.3,68,2233,219149.0,,2021-05-05
532719,BL KASHYAP  ,B ,Q,15.0,15.8,15.0,15.65,15.7,15.4,196,27632,427302.0,,2021-05-05
532720,M&M FINANSER,A ,Q,156.5,157.5,151.7,153.85,153.85,155.45,10149,838507,129231879.0,,2021-05-05
532721,VISA STEEL  ,B ,Q,8.86,8.86,8.86,8.86,8.86,8.44,5,2141,18969.0,,2021-05-05
532722,NITCO TILES ,B ,Q,19.6,20.7,19.45,20.15,20.1,19.3,277,13996,279599.0,,2021-05-05
532725,SOLAR IND   ,A ,Q,1230.0,1255.0,1212.05,1232.6,1230.15,1217.6,239,1084,1346104.0,,2021-05-05
532726,GALLAN METAL,B ,Q,57.5,59.4,56.95,57.45,57.2,55.5,406,7901,457276.0,,2021-05-05
532728,MALU PAPER  ,B ,Q,28.65,29.45,26.9,27.4,27.5,27.3,377,11875,332020.0,,2021-05-05
532729,UTTAM SUGAR ,B ,Q,135.65,152.0,135.65,143.5,143.5,143.0,2991,79340,11492493.0,,2021-05-05
532730,STL GLOBAL  ,B ,Q,8.14,8.31,8.14,8.31,8.31,8.3,417,2455,20199.0,,2021-05-05
532731,ROHIT FERRO ,B ,Q,2.15,2.15,2.15,2.15,2.15,2.05,8,14676,31553.0,,2021-05-05
532732,KEWAL KIRAN ,B ,Q,882.9,887.0,871.7,872.65,872.65,878.0,51,196,172433.0,,2021-05-05
532733,SUN TVNET   ,A ,Q,492.1,508.6,492.1,500.65,501.3,489.95,2152,100748,50456941.0,,2021-05-05
532734,GODAWARI POW,A ,Q,960.1,1027.35,960.1,990.15,994.0,960.1,1670,20601,20472193.0,,2021-05-05
532735,RSYSTEMINT  ,A ,Q,123.1,129.6,120.25,126.75,125.75,123.75,310,2325,290286.0,,2021-05-05
532737,EMKAY GLOB F,B ,Q,65.9,71.9,64.6,70.45,70.0,64.95,566,17571,1223962.0,,2021-05-05
532738,TANTIA CONS ,Z ,Q,8.76,8.76,8.7,8.76,8.76,8.35,68,21633,189427.0,,2021-05-05
532740,LOKESH MACH ,T ,Q,46.8,46.9,45.45,46.45,46.45,46.6,39,6797,313622.0,,2021-05-05
532741,KAMDHENU    ,B ,Q,152.9,152.9,146.1,147.25,147.7,149.55,667,17713,2638647.0,,2021-05-05
532742,PAUSHAK LTD ,B ,Q,7214.0,7600.0,7190.0,7340.5,7340.5,7205.95,395,1477,10952865.0,,2021-05-05
532745,INDICAP     ,X ,Q,32.0,32.0,30.0,30.45,30.4,31.9,18,2642,80557.0,,2021-05-05
532746,UNITY INFRA ,Z ,Q,0.8,0.8,0.8,0.8,0.8,0.78,1,100,80.0,,2021-05-05
532748,PRIME FOCUS ,T ,Q,66.9,66.9,63.15,65.5,65.5,65.4,43,2884,186025.0,,2021-05-05
532749,ALLCARGO    ,A ,Q,125.8,127.85,123.4,123.65,123.5,124.3,435,7905,981495.0,,2021-05-05
532754,GMR INFRASTR,A ,Q,22.95,23.85,22.95,23.7,23.7,23.0,1333,1011934,23695130.0,,2021-05-05
532755,TECH MAH    ,A ,Q,970.0,970.0,954.05,961.7,961.7,960.85,4637,189394,181727908.0,,2021-05-05
532756,MAHINDCIE   ,A ,Q,169.65,175.0,169.65,172.65,171.9,171.8,1198,49140,8493150.0,,2021-05-05
532757,VOLTAMP TRAN,A ,Q,1068.15,1106.5,1058.8,1097.3,1100.9,1068.1,294,1020,1110223.0,,2021-05-05
532759,ATLANTA     ,B ,Q,8.14,8.14,7.2,7.56,7.56,7.71,34,8419,62428.0,,2021-05-05
532760,DEEPENR     ,B ,Q,34.2,41.4,34.2,41.4,41.4,34.5,1150,153038,6147174.0,,2021-05-05
532761,HOV SERVICES,B ,Q,46.3,46.3,46.05,46.05,46.05,47.0,3,100,4624.0,,2021-05-05
532762,ACTION CONST,A ,Q,143.1,148.45,143.0,145.1,144.5,144.1,741,17938,2617594.0,,2021-05-05
532764,GEECEE      ,B ,Q,104.05,105.15,103.0,103.4,103.0,104.2,17,191,19946.0,,2021-05-05
532766,RICHA IND   ,Z ,Q,0.6,0.6,0.56,0.6,0.6,0.58,5,6101,3520.0,,2021-05-05
532767,GAYATRI PROJ,B ,Q,29.7,30.3,27.85,28.6,28.55,29.25,835,113910,3245271.0,,2021-05-05
532768,FIEM INDS   ,B ,Q,581.45,584.15,562.0,566.4,567.35,574.8,349,2718,1555232.0,,2021-05-05
532771,JHS SVEN    ,B ,Q,19.3,19.85,18.9,19.85,19.85,18.95,163,33199,655196.0,,2021-05-05
532772,DCBBANK     ,A ,Q,92.15,92.25,89.35,89.65,89.65,90.6,1714,295314,26863764.0,,2021-05-05
532773,GLOBAL VECT ,Z ,Q,41.4,44.35,41.25,43.0,43.0,42.3,28,4746,207143.0,,2021-05-05
532774,INSPIRISYS  ,B ,Q,48.1,48.25,47.15,48.0,48.0,47.35,127,3412,163308.0,,2021-05-05
532775,GTL INFRAST ,B ,Q,0.67,0.69,0.66,0.68,0.68,0.67,1318,5918545,4004829.0,,2021-05-05
532776,SHIVAM AUTO ,B ,Q,19.2,19.65,18.8,19.35,19.4,19.05,309,27496,531456.0,,2021-05-05
532777,INFO EDGE   ,A ,Q,4836.0,4860.4,4672.55,4842.45,4832.0,4795.55,4233,32765,155969058.0,,2021-05-05
532779,TORNT POWER ,A ,Q,409.05,412.5,402.4,410.4,409.9,403.8,559,28548,11650245.0,,2021-05-05
532780,PARSVNATH   ,B ,Q,7.78,7.78,7.42,7.75,7.71,7.65,36,7152,54349.0,,2021-05-05
532782,SUTLEJ TEXT ,B ,Q,43.5,44.45,43.0,43.45,43.5,42.9,312,8447,368039.0,,2021-05-05
532783,DAAWAT      ,A ,Q,77.85,80.0,75.95,79.35,78.9,76.6,3144,621342,48402912.0,,2021-05-05
532784,SOBHA       ,A ,Q,481.0,490.0,481.0,485.85,486.45,479.0,226,3664,1781756.0,,2021-05-05
532785,RUCHIRA PAP ,B ,Q,67.7,67.7,63.65,64.9,64.9,67.0,304,4265,279897.0,,2021-05-05
532790,TANLA       ,B ,Q,853.7,883.7,852.55,866.65,866.65,865.9,885,11992,10346339.0,,2021-05-05
532794,ZEEMEDIA    ,B ,Q,6.7,7.0,6.61,6.81,6.81,6.53,2753,250581,1698711.0,,2021-05-05
532795,SITINET     ,B ,Q,0.86,0.86,0.82,0.83,0.83,0.84,244,1083706,902280.0,,2021-05-05
532796,LUMAX TECH  ,B ,Q,137.75,140.45,134.3,138.05,138.55,134.75,502,9548,1324168.0,,2021-05-05
532797,AUTOIND     ,B ,Q,34.65,35.0,34.65,34.85,34.85,34.9,32,3245,113103.0,,2021-05-05
532798,NTWK MED INV,A ,Q,38.5,39.45,37.9,38.95,38.95,37.9,475,62433,2411806.0,,2021-05-05
532799,HUBTOWN     ,B ,Q,16.65,16.65,15.6,15.7,15.65,16.35,51,1771,27879.0,,2021-05-05
532800,TV18BRDCST  ,A ,Q,33.5,33.9,33.0,33.2,33.2,33.35,1464,443150,14845225.0,,2021-05-05
532801,CAMBRIDGE   ,B ,Q,29.1,29.35,28.2,28.55,29.35,29.65,27,4246,120767.0,,2021-05-05
532804,TECHNOCRAFT ,B ,Q,390.0,401.0,390.0,399.2,397.9,390.05,56,482,189740.0,,2021-05-05
532805,REDINGTON   ,A ,Q,175.35,180.65,175.35,177.75,177.6,177.45,425,6712,1201493.0,,2021-05-05
532806,AI CHAMPDNY ,XT,Q,10.6,10.99,10.6,10.8,10.99,10.6,3,601,6409.0,,2021-05-05
532807,CINELINE    ,B ,Q,31.7,33.0,31.7,32.75,32.35,32.25,32,6776,219934.0,,2021-05-05
532808,PGIL        ,B ,Q,194.0,194.0,162.0,181.8,181.0,177.7,36,864,146074.0,,2021-05-05
532809,FSL         ,A ,Q,123.95,130.8,122.6,127.5,127.5,123.9,4851,501767,63734473.0,,2021-05-05
532810,POWER FINAN ,A ,Q,109.0,110.0,108.05,109.2,109.2,107.85,2646,409574,44679564.0,,2021-05-05
532811,AHLUWALIA CO,A ,Q,292.0,293.9,289.55,292.8,293.9,280.8,20,357,103545.0,,2021-05-05
532812,TRANSWARRANT,B ,Q,2.4,2.45,2.4,2.45,2.45,2.45,2,600,1465.0,,2021-05-05
532813,C & C CONSTR,Z ,Q,4.86,4.86,4.85,4.85,4.85,4.64,2,10100,48986.0,,2021-05-05
532814,INDIAN BANK ,A ,Q,117.5,117.5,113.4,114.35,114.35,113.6,2712,299724,34542344.0,,2021-05-05
532815,SMS PHARMACE,B ,Q,163.0,163.6,156.05,158.75,158.6,158.25,833,25381,4049677.0,,2021-05-05
532817,ORIENTAL    ,B ,Q,7.36,7.45,7.3,7.45,7.45,7.39,10,2134,15726.0,,2021-05-05
532819,MINDTREE LTD,A ,Q,2141.0,2186.85,2120.45,2165.95,2159.6,2116.35,2458,40939,88373329.0,,2021-05-05
532820,ELAND       ,X ,Q,4.43,4.43,4.03,4.08,4.3,4.17,24,11567,48273.0,,2021-05-05
532822,IDEA        ,A ,Q,8.33,8.43,8.28,8.37,8.37,8.27,55016,22891517,191376182.0,,2021-05-05
532825,JAGJANANI   ,X ,Q,0.53,0.53,0.53,0.53,0.53,0.55,5,2000,1060.0,,2021-05-05
532826,RAJ TELE    ,B ,Q,37.0,37.1,36.0,36.0,36.0,37.1,13,255,9288.0,,2021-05-05
532827,PAGE INDUSTR,A ,Q,29690.7,29704.4,29284.8,29651.2,29667.9,29185.05,261,497,14668318.0,,2021-05-05
532828,AMD INDUS   ,B ,Q,17.95,19.05,17.95,19.05,19.05,18.15,18,2559,47991.0,,2021-05-05
532829,LEHAR       ,XT,Q,27.35,27.9,26.55,27.05,27.05,27.9,22,2879,76626.0,,2021-05-05
532830,ASTRAL POLY ,A ,Q,1576.0,1595.6,1557.15,1571.5,1570.5,1575.2,2217,17588,27616057.0,,2021-05-05
532832,INDBUL REAL ,A ,Q,77.55,79.6,76.05,77.35,77.35,77.5,2779,543275,42183214.0,,2021-05-05
532834,CAMLINFINE  ,A ,Q,166.25,169.65,163.6,164.85,164.85,166.05,1066,67046,11103207.0,,2021-05-05
532835,ICRA        ,A ,Q,3333.1,3333.1,3268.0,3279.6,3268.0,3282.25,110,236,777659.0,,2021-05-05
532839,DISH TV     ,A ,Q,11.97,12.55,11.49,11.66,11.66,11.94,7241,3705468,44125938.0,,2021-05-05
532841,SAHYA INDU  ,X ,Q,371.0,374.9,360.0,363.15,363.15,366.1,324,13834,5059179.0,,2021-05-05
532842,SREE RAYALA ,B ,Q,297.15,304.8,290.0,299.0,291.0,290.6,113,3210,953467.0,,2021-05-05
532843,FORTIS      ,A ,Q,218.95,224.6,215.5,221.15,221.15,215.3,3524,297891,65492935.0,,2021-05-05
532845,TGBHOTELS   ,B ,Q,4.84,4.84,4.14,4.84,4.84,4.4,39,6288,29593.0,,2021-05-05
532847,HILTON MET  ,T ,Q,10.59,10.59,10.4,10.48,10.48,10.31,11,1970,20652.0,,2021-05-05
532848,DELTA CORP  ,A ,Q,151.0,152.65,148.0,148.85,148.85,151.4,2579,161678,24294216.0,,2021-05-05
532850,MIC ELECTRON,B ,Q,0.84,0.84,0.84,0.84,0.84,0.8,2,1900,1596.0,,2021-05-05
532851,INSECTCID   ,A ,Q,492.0,511.1,492.0,507.0,509.0,492.55,630,10419,5242152.0,,2021-05-05
532852,MCD HOLDING ,B ,Q,41.25,41.25,36.5,38.55,38.25,37.85,33,1449,56423.0,,2021-05-05
532853,ASAHI SONG  ,B ,Q,393.3,393.3,377.75,383.7,380.6,382.9,255,5407,2068596.0,,2021-05-05
532854,NITIN FIRE  ,Z ,Q,0.65,0.65,0.6,0.64,0.64,0.62,25,22099,13676.0,,2021-05-05
532856,TIME TECHNO ,A ,Q,82.0,82.0,76.8,77.0,77.3,76.65,1102,117672,9242753.0,,2021-05-05
532859,HGSL        ,A ,Q,1670.0,1716.6,1670.0,1681.35,1681.35,1688.3,230,1309,2211183.0,,2021-05-05
532864,NELCAST     ,B ,Q,69.9,71.85,68.2,70.1,70.65,69.6,795,26535,1876874.0,,2021-05-05
532865,MEGHMANI    ,A ,Q,150.6,153.05,146.5,148.35,148.35,147.9,2659,408067,60776524.0,,2021-05-05
532867,V2RETAIL    ,B ,Q,110.45,110.95,109.15,110.05,110.05,109.0,147,1411,155709.0,,2021-05-05
532868,DLF LIMITED ,A ,Q,247.5,253.45,247.0,248.55,248.6,245.8,1706,208054,51956263.0,,2021-05-05
532869,TARMAT      ,B ,Q,48.8,49.85,48.1,48.45,48.45,48.3,103,798,38842.0,,2021-05-05
532870,ANKIT METAL ,B ,Q,1.06,1.09,1.05,1.09,1.09,1.04,40,125496,136495.0,,2021-05-05
532872,SUNPHA ADV  ,A ,Q,171.95,187.8,171.35,185.5,185.5,170.85,3484,267539,48661771.0,,2021-05-05
532873,HOUSING DEV ,Z ,Q,4.8,4.9,4.66,4.71,4.8,4.87,224,144355,684765.0,,2021-05-05
532874,SURYACHAKRA ,Z ,Q,0.42,0.44,0.42,0.44,0.44,0.42,22,30815,13441.0,,2021-05-05
532875,ALLIED DIGIT,B ,Q,45.85,48.0,45.2,47.65,47.55,46.3,160,16777,782563.0,,2021-05-05
532878,ALPA LAB    ,T ,Q,56.0,57.55,56.0,57.55,57.55,54.85,122,18040,1035172.0,,2021-05-05
532879,SIR SHADI LA,X ,Q,56.0,59.0,54.05,57.05,54.35,54.2,47,12693,716086.0,,2021-05-05
532880,OMAXE LTD   ,A ,Q,69.15,69.15,68.5,68.65,68.75,69.3,50,852,58410.0,,2021-05-05
532884,REFEX       ,B ,Q,129.05,140.95,128.75,133.2,133.2,128.15,1017,57441,7796043.0,,2021-05-05
532885,CENTRAL BK  ,A ,Q,17.1,17.2,16.65,16.8,16.8,16.8,1571,945042,15967868.0,,2021-05-05
532887,NTL         ,B ,Q,0.82,0.82,0.82,0.82,0.82,0.82,3,1000,820.0,,2021-05-05
532888,ASIAN GRANIT,A ,Q,155.3,156.0,151.5,153.05,152.95,153.9,643,28429,4363222.0,,2021-05-05
532889,K.P.R. MILL ,A ,Q,1474.0,1480.2,1447.95,1456.35,1462.85,1461.75,361,1767,2584421.0,,2021-05-05
532890,TAKE SOLUT  ,A ,Q,52.7,57.35,51.65,56.55,56.55,51.6,5126,879173,49086461.0,,2021-05-05
532891,PURAVANKARA ,B ,Q,70.05,71.25,68.4,70.05,70.05,69.8,443,4632,325445.0,,2021-05-05
532892,MOTILALOFS  ,A ,Q,649.1,661.0,643.8,659.65,660.75,641.5,814,15612,10217320.0,,2021-05-05
532893,VTM LTD     ,X ,Q,24.8,24.85,23.75,24.4,24.4,24.15,64,13122,319827.0,,2021-05-05
532894,IWIND ENERGY,B ,Q,3.6,3.87,3.6,3.87,3.87,3.69,65,33883,129696.0,,2021-05-05
532895,NAGREKA CAP ,B ,Q,6.09,6.5,6.09,6.5,6.5,6.2,2,51,329.0,,2021-05-05
532896,MAGNUM VENT ,B ,Q,4.6,4.6,4.45,4.6,4.6,4.6,4,351,1599.0,,2021-05-05
532898,POWER GRID  ,A ,Q,218.05,220.2,216.75,218.1,218.5,218.0,1354,148512,32406705.0,,2021-05-05
532899,KAVERI SEED ,A ,Q,608.0,611.75,595.95,609.0,608.75,600.9,1420,61465,36981126.0,,2021-05-05
532900,PAISALO     ,A ,Q,614.5,622.9,611.35,621.65,621.8,604.95,25,485,300668.0,,2021-05-05
532906,MAANALU     ,B ,Q,184.6,184.6,180.2,181.55,181.55,178.3,524,4524,825280.0,,2021-05-05
532907,ILFSENGG    ,Z ,Q,3.45,3.45,3.33,3.36,3.35,3.44,34,32006,110272.0,,2021-05-05
532911,PARLEIND    ,X ,Q,9.1,9.11,8.87,9.03,9.05,9.01,612,92455,831218.0,,2021-05-05
532915,RELIGARE ENT,A ,Q,85.7,92.1,84.55,89.7,89.3,84.7,4052,392794,35088167.0,,2021-05-05
532918,RATHI BARS  ,X ,Q,19.05,19.2,18.4,19.15,19.2,18.65,54,10365,195571.0,,2021-05-05
532921,ADANI PORTS ,A ,Q,775.0,779.0,733.0,738.2,738.2,768.8,37193,1607331,1196034249.0,,2021-05-05
532922,EDELWEISS   ,A ,Q,57.95,57.95,56.9,57.0,56.95,57.05,927,67423,3849914.0,,2021-05-05
532923,RGL         ,B ,Q,389.0,393.9,382.2,384.4,386.9,380.95,513,3623,1402639.0,,2021-05-05
532924,KOLTEPATIL  ,A ,Q,217.0,217.0,209.0,209.15,209.25,212.6,366,5169,1086709.0,,2021-05-05
532925,KAUSHAL INFR,B ,Q,1.24,1.24,1.24,1.24,1.24,1.3,1,100,124.0,,2021-05-05
532926,JYOTHYLAB   ,A ,Q,142.0,143.6,141.25,141.9,141.9,142.1,465,17101,2431618.0,,2021-05-05
532927,ECLERX      ,A ,Q,1241.7,1324.0,1234.35,1296.85,1296.85,1241.85,1058,8482,10993477.0,,2021-05-05
532928,TRIL        ,B ,Q,19.05,22.1,18.8,20.95,20.95,18.65,608,137040,2849236.0,,2021-05-05
532929,BRIGADE     ,A ,Q,253.0,258.6,250.7,255.65,255.95,250.85,521,14222,3613186.0,,2021-05-05
532930,BGR ENERGY  ,B ,Q,46.65,47.3,45.05,45.8,45.8,45.5,425,17026,786890.0,,2021-05-05
532931,BURNPUR     ,B ,Q,2.8,2.87,2.73,2.86,2.87,2.74,126,114494,322028.0,,2021-05-05
532932,MANAKSIA LTD,B ,Q,55.5,57.0,54.85,55.3,55.35,55.65,508,10547,586214.0,,2021-05-05
532933,PORWAL AUTO ,X ,Q,17.75,17.75,17.0,17.45,17.75,17.5,43,9071,158048.0,,2021-05-05
532934,PPAP        ,B ,Q,201.15,213.85,201.15,207.95,207.95,197.55,421,9172,1916478.0,,2021-05-05
532935,ARIES AGRO  ,B ,Q,96.55,100.5,96.0,97.45,97.45,96.2,920,25749,2539073.0,,2021-05-05
532937,KUANTUM     ,B ,Q,74.0,78.0,69.1,70.2,70.55,71.65,558,17942,1329650.0,,2021-05-05
532939,RPOWER      ,A ,Q,5.13,5.25,5.02,5.09,5.09,5.05,6733,12086983,62040823.0,,2021-05-05
532940,J KUMAR INFR,A ,Q,180.45,180.6,175.65,176.3,176.75,178.55,356,9360,1673954.0,,2021-05-05
532941,CORDS CABLE ,B ,Q,40.65,41.1,40.3,41.0,41.1,40.9,255,4804,196281.0,,2021-05-05
532942,KNR CONST   ,A ,Q,199.0,201.55,197.3,198.35,198.6,198.25,275,11750,2344855.0,,2021-05-05
532944,ONMOBILE    ,B ,Q,103.5,106.25,102.0,103.45,103.45,103.75,822,24216,2518080.0,,2021-05-05
532945,SHRIRAM EPC ,B ,Q,4.26,4.35,4.15,4.17,4.16,4.23,57,13472,56803.0,,2021-05-05
532946,BANG        ,B ,Q,28.85,28.85,27.3,27.75,27.3,27.85,39,1266,34726.0,,2021-05-05
532947,IRB INFRA   ,A ,Q,105.1,105.6,102.5,103.05,103.05,104.6,592,28878,2999967.0,,2021-05-05
532951,GSS INFOTECH,B ,Q,71.3,71.35,69.05,70.2,70.4,69.3,288,8168,571126.0,,2021-05-05
532952,NAHAR CAP   ,B ,Q,102.25,103.0,102.25,103.0,103.0,101.1,20,545,55992.0,,2021-05-05
532953,V GUARD IND ,A ,Q,225.0,228.25,222.4,226.8,226.8,224.45,698,22245,5034509.0,,2021-05-05
532955,RECLTD      ,A ,Q,131.6,131.6,128.8,130.0,130.5,129.25,885,103918,13489497.0,,2021-05-05
532959,GAMMON INFRA,B ,Q,0.71,0.72,0.69,0.71,0.71,0.7,6700,927317,652519.0,,2021-05-05
532960,DHANI       ,B ,Q,171.5,175.35,165.4,169.4,169.8,167.4,1978,85668,14544782.0,,2021-05-05
532966,TITAGARH WAG,A ,Q,47.5,47.5,45.85,45.95,45.95,46.25,752,24918,1150301.0,,2021-05-05
532967,KIRI DYES   ,A ,Q,444.0,449.15,441.55,444.45,443.05,442.1,355,7841,3484951.0,,2021-05-05
532972,SANKHYA INFO,XT,Q,2.9,3.04,2.9,3.02,3.0,2.9,23,6566,19766.0,,2021-05-05
532974,ABML        ,B ,Q,44.45,44.8,42.9,43.1,43.05,43.9,1158,51538,2250845.0,,2021-05-05
532975,AISHWARYA   ,Z ,Q,1.77,1.77,1.63,1.77,1.77,1.69,11,2835,5017.0,,2021-05-05
532976,JAIBALA IND ,B ,Q,54.5,54.5,52.5,52.5,52.5,55.25,28,2926,154629.0,,2021-05-05
532977,BAJAJ AUTO  ,A ,Q,3821.15,3851.6,3786.0,3843.65,3845.4,3829.6,1159,10409,39813294.0,,2021-05-05
532978,BAJAJ FINSE ,A ,Q,11000.0,11185.0,10915.45,11108.8,11116.0,10988.9,3653,18177,200369429.0,,2021-05-05
532980,GOKUL REFOIL,B ,Q,19.1,19.4,18.5,18.95,19.35,19.5,47,1576,29546.0,,2021-05-05
532983,RPG LIFESCI ,B ,Q,454.0,461.95,447.7,450.3,452.55,450.8,779,11824,5366626.0,,2021-05-05
532985,KOTAK SENSEX,B ,Q,504.0,507.0,503.0,505.0,505.0,503.0,27,261,131491.0,,2021-05-05
532986,NIRAJ CEMENT,B ,Q,36.75,40.0,36.75,39.25,39.25,39.6,44,9069,356153.0,,2021-05-05
532987,RANE BRAKE  ,B ,Q,807.95,815.0,802.35,807.7,807.7,801.45,17,35,28278.0,,2021-05-05
532988,RANE ENGVL  ,B ,Q,262.8,262.8,262.8,262.8,262.8,263.0,1,25,6570.0,,2021-05-05
532989,BAFNA PHARMA,B ,Q,141.8,141.9,141.8,141.9,141.9,135.15,63,4459,632576.0,,2021-05-05
532992,CHL LTD     ,X ,Q,5.29,5.29,5.29,5.29,5.29,5.56,1,50,264.0,,2021-05-05
532993,SEZALGLASS  ,Z ,Q,3.4,3.69,3.4,3.69,3.69,3.52,6,1081,3891.0,,2021-05-05
532994,ARCHIDPLY IN,B ,Q,35.05,35.85,34.55,34.85,34.85,34.2,113,1769,61928.0,,2021-05-05
532998,LEHIL       ,B ,Q,45.75,45.75,43.5,45.0,45.0,44.0,11,715,31987.0,,2021-05-05
533001,SOMI CONVEY ,B ,Q,45.9,45.9,45.7,45.9,45.9,43.75,106,14977,687144.0,,2021-05-05
533007,LGB FORGE   ,B ,Q,3.81,3.81,3.7,3.75,3.75,3.81,27,12160,46101.0,,2021-05-05
533012,LANDMRK PRO ,B ,Q,2.15,2.15,1.96,2.0,2.0,2.05,9,6576,12894.0,,2021-05-05
533014,SICAGEN IND ,B ,Q,20.7,21.7,20.5,21.35,21.4,20.9,156,6025,124655.0,,2021-05-05
533019,SIMPLEX PAP ,X ,Q,2.07,2.07,2.07,2.07,2.07,1.98,1,24,49.0,,2021-05-05
533022,20 MICRONS  ,B ,Q,38.5,40.0,37.8,38.5,38.5,37.95,309,7513,287974.0,,2021-05-05
533023,WABCO       ,A ,Q,6825.0,7000.0,6809.05,6926.05,6932.25,6811.85,137,269,1852856.0,,2021-05-05
533029,ALKALI      ,B ,Q,56.0,56.6,54.0,54.9,54.7,54.85,472,4640,256703.0,,2021-05-05
533033,ISGEC       ,A ,Q,602.7,609.0,565.0,573.7,573.7,583.4,9801,182020,107581347.0,,2021-05-05
533047,INDIAN MET  ,B ,Q,465.45,465.45,447.3,450.2,450.2,462.3,628,10660,4823037.0,,2021-05-05
533048,GI ENGINERG ,B ,Q,2.4,2.41,2.4,2.41,2.41,2.41,2,500,1203.0,,2021-05-05
533056,VEDAVAAG    ,X ,Q,28.15,29.9,28.15,28.9,28.95,29.2,16,631,18524.0,,2021-05-05
